rho             ne              v_phi           Te              E_rho           Psi              
2.58358966E-03  9.20432090E-01  -2.34014861E-04  9.57258147E-07  9.42787548E-05  1.11897310E-07
2.58725658E-03  9.20806976E-01  -2.33455420E-04  9.57160410E-07  9.40486551E-05  1.11552019E-07
2.59092404E-03  9.21180373E-01  -2.32896438E-04  9.57063736E-07  9.38187956E-05  1.11207521E-07
2.59459195E-03  9.21552277E-01  -2.32337931E-04  9.56968124E-07  9.35891835E-05  1.10863823E-07
2.59826106E-03  9.21922769E-01  -2.31779791E-04  9.56873549E-07  9.33597739E-05  1.10520856E-07
2.60193034E-03  9.22291750E-01  -2.31222175E-04  9.56780033E-07  9.31306316E-05  1.10178712E-07
2.60560081E-03  9.22659327E-01  -2.30664936E-04  9.56687548E-07  9.29016961E-05  1.09837300E-07
2.60927140E-03  9.23025399E-01  -2.30108235E-04  9.56596114E-07  9.26730343E-05  1.09496715E-07
2.61294267E-03  9.23390026E-01  -2.29551995E-04  9.56505715E-07  9.24446134E-05  1.09156907E-07
2.61661524E-03  9.23753275E-01  -2.28996123E-04  9.56416330E-07  9.22163966E-05  1.08817817E-07
2.62028787E-03  9.24115028E-01  -2.28440811E-04  9.56327986E-07  9.19884618E-05  1.08479559E-07
2.62396188E-03  9.24475420E-01  -2.27885862E-04  9.56240646E-07  9.17607287E-05  1.08142011E-07
2.62763612E-03  9.24834343E-01  -2.27331455E-04  9.56154334E-07  9.15332703E-05  1.07805277E-07
2.63131125E-03  9.25191865E-01  -2.26777494E-04  9.56069031E-07  9.13060476E-05  1.07469299E-07
2.63498729E-03  9.25547996E-01  -2.26223976E-04  9.55984732E-07  9.10790596E-05  1.07134071E-07
2.63866412E-03  9.25902725E-01  -2.25670927E-04  9.55901435E-07  9.08523167E-05  1.06799606E-07
2.64234198E-03  9.26256083E-01  -2.25118312E-04  9.55819131E-07  9.06258042E-05  1.06465880E-07
2.64601990E-03  9.26607981E-01  -2.24566280E-04  9.55737838E-07  9.03995840E-05  1.06132982E-07
2.64969894E-03  9.26958524E-01  -2.24014676E-04  9.55657528E-07  9.01735922E-05  1.05800814E-07
2.65337874E-03  9.27307683E-01  -2.23463558E-04  9.55578205E-07  8.99478523E-05  1.05469409E-07
2.65705920E-03  9.27655453E-01  -2.22912942E-04  9.55499868E-07  8.97223715E-05  1.05138774E-07
2.66074040E-03  9.28001846E-01  -2.22362823E-04  9.55422509E-07  8.94971471E-05  1.04808903E-07
2.66442259E-03  9.28346893E-01  -2.21813162E-04  9.55346121E-07  8.92721637E-05  1.04479772E-07
2.66810536E-03  9.28690555E-01  -2.21264029E-04  9.55270708E-07  8.90474495E-05  1.04151417E-07
2.67178873E-03  9.29032844E-01  -2.20715419E-04  9.55196265E-07  8.88230031E-05  1.03823836E-07
2.67547323E-03  9.29373810E-01  -2.20167260E-04  9.55122778E-07  8.85987942E-05  1.03496981E-07
2.67915849E-03  9.29713425E-01  -2.19619609E-04  9.55050250E-07  8.83748465E-05  1.03170884E-07
2.68284466E-03  9.30051707E-01  -2.19072446E-04  9.54978674E-07  8.81511523E-05  1.02845531E-07
2.68653178E-03  9.30388664E-01  -2.18525771E-04  9.54908046E-07  8.79277106E-05  1.02520920E-07
2.69021993E-03  9.30724308E-01  -2.17979572E-04  9.54838361E-07  8.77045173E-05  1.02197040E-07
2.69390882E-03  9.31058615E-01  -2.17433898E-04  9.54769619E-07  8.74815923E-05  1.01873919E-07
2.69759853E-03  9.31391600E-01  -2.16888738E-04  9.54701817E-07  8.72589311E-05  1.01551548E-07
2.70128903E-03  9.31723261E-01  -2.16344103E-04  9.54634950E-07  8.70365377E-05  1.01229930E-07
2.70497996E-03  9.32053575E-01  -2.15800044E-04  9.54569021E-07  8.68144335E-05  1.00909094E-07
2.70867170E-03  9.32382576E-01  -2.15256513E-04  9.54504020E-07  8.65925985E-05  1.00589008E-07
2.71236479E-03  9.32710319E-01  -2.14713430E-04  9.54439932E-07  8.63710002E-05  1.00269623E-07
2.71605871E-03  9.33036761E-01  -2.14170877E-04  9.54376764E-07  8.61496719E-05  9.99509843E-08
2.71975340E-03  9.33361903E-01  -2.13628863E-04  9.54314512E-07  8.59286174E-05  9.96330956E-08
2.72344921E-03  9.33685777E-01  -2.13087343E-04  9.54253168E-07  8.57078183E-05  9.93159281E-08
2.72714556E-03  9.34008338E-01  -2.12546403E-04  9.54192737E-07  8.54873096E-05  9.89995295E-08
2.73084305E-03  9.34329644E-01  -2.12005959E-04  9.54133205E-07  8.52670569E-05  9.86838483E-08
2.73454162E-03  9.34649690E-01  -2.11466024E-04  9.54074570E-07  8.50470655E-05  9.83688896E-08
2.73824072E-03  9.34968437E-01  -2.10926678E-04  9.54016836E-07  8.48273682E-05  9.80546985E-08
2.74194099E-03  9.35285943E-01  -2.10387832E-04  9.53959991E-07  8.46079286E-05  9.77412202E-08
2.74564220E-03  9.35602192E-01  -2.09849523E-04  9.53904033E-07  8.43887615E-05  9.74284739E-08
2.74934447E-03  9.35917197E-01  -2.09311737E-04  9.53848958E-07  8.41698614E-05  9.71164496E-08
2.75304758E-03  9.36230946E-01  -2.08774508E-04  9.53794766E-07  8.39512420E-05  9.68051642E-08
2.75675161E-03  9.36543448E-01  -2.08237827E-04  9.53741451E-07  8.37328998E-05  9.64946111E-08
2.76045683E-03  9.36854731E-01  -2.07701658E-04  9.53689005E-07  8.35148196E-05  9.61847660E-08
2.76416303E-03  9.37164781E-01  -2.07166034E-04  9.53637429E-07  8.32970153E-05  9.58756468E-08
2.76787056E-03  9.37473631E-01  -2.06630908E-04  9.53586714E-07  8.30794676E-05  9.55672239E-08
2.77157898E-03  9.37781248E-01  -2.06096348E-04  9.53536863E-07  8.28622037E-05  9.52595338E-08
2.77528785E-03  9.38087601E-01  -2.05562416E-04  9.53487878E-07  8.26452493E-05  9.49526106E-08
2.77899836E-03  9.38392789E-01  -2.05028948E-04  9.53439739E-07  8.24285374E-05  9.46463574E-08
2.78270941E-03  9.38696730E-01  -2.04496101E-04  9.53392457E-07  8.22121319E-05  9.43408625E-08
2.78642123E-03  9.38999444E-01  -2.03963848E-04  9.53346026E-07  8.19960212E-05  9.40361073E-08
2.79013416E-03  9.39300965E-01  -2.03432139E-04  9.53300438E-07  8.17801857E-05  9.37320621E-08
2.79384830E-03  9.39601302E-01  -2.02900967E-04  9.53255688E-07  8.15646219E-05  9.34287198E-08
2.79756327E-03  9.39900431E-01  -2.02370385E-04  9.53211778E-07  8.13493518E-05  9.31261094E-08
2.80127940E-03  9.40198381E-01  -2.01840351E-04  9.53168699E-07  8.11343577E-05  9.28242041E-08
2.80499678E-03  9.40495163E-01  -2.01310854E-04  9.53126448E-07  8.09196355E-05  9.25229958E-08
2.80871545E-03  9.40790785E-01  -2.00781892E-04  9.53085021E-07  8.07051841E-05  9.22224813E-08
2.81243426E-03  9.41085157E-01  -2.00253631E-04  9.53044426E-07  8.04910708E-05  9.19227528E-08
2.81615494E-03  9.41378423E-01  -1.99725827E-04  9.53004642E-07  8.02771963E-05  9.16236691E-08
2.81987670E-03  9.41670523E-01  -1.99198596E-04  9.52965674E-07  8.00636078E-05  9.13252944E-08
2.82359915E-03  9.41961430E-01  -1.98671993E-04  9.52927523E-07  7.98503280E-05  9.10276583E-08
2.82732300E-03  9.42251204E-01  -1.98145924E-04  9.52890177E-07  7.96373178E-05  9.07307045E-08
2.83104770E-03  9.42539804E-01  -1.97620467E-04  9.52853640E-07  7.94246093E-05  9.04344757E-08
2.83477367E-03  9.42827269E-01  -1.97095566E-04  9.52817902E-07  7.92121795E-05  9.01389378E-08
2.83850054E-03  9.43113572E-01  -1.96571277E-04  9.52782966E-07  7.90000506E-05  8.98441200E-08
2.84222853E-03  9.43398736E-01  -1.96047568E-04  9.52748824E-07  7.87882106E-05  8.95500035E-08
2.84595771E-03  9.43682767E-01  -1.95524435E-04  9.52715474E-07  7.85766569E-05  8.92565827E-08
2.84968773E-03  9.43965646E-01  -1.95001928E-04  9.52682914E-07  7.83654097E-05  8.89638839E-08
2.85341887E-03  9.44247393E-01  -1.94480011E-04  9.52651140E-07  7.81544550E-05  8.86718857E-08
2.85715169E-03  9.44528058E-01  -1.93958609E-04  9.52620143E-07  7.79437612E-05  8.83805426E-08
2.86088563E-03  9.44807601E-01  -1.93437800E-04  9.52589925E-07  7.77333610E-05  8.80898980E-08
2.86462041E-03  9.45086004E-01  -1.92917628E-04  9.52560485E-07  7.75232714E-05  8.77999734E-08
2.86835635E-03  9.45363296E-01  -1.92398051E-04  9.52531816E-07  7.73134749E-05  8.75107429E-08
2.87209312E-03  9.45639454E-01  -1.91879116E-04  9.52503918E-07  7.71039912E-05  8.72222317E-08
2.87583168E-03  9.45914555E-01  -1.91360692E-04  9.52476781E-07  7.68947671E-05  8.69343648E-08
2.87957107E-03  9.46188529E-01  -1.90842917E-04  9.52450408E-07  7.66858580E-05  8.66472167E-08
2.88331215E-03  9.46461445E-01  -1.90325671E-04  9.52424791E-07  7.64772154E-05  8.63607188E-08
2.88705406E-03  9.46733243E-01  -1.89809078E-04  9.52399931E-07  7.62688890E-05  8.60749376E-08
2.89079664E-03  9.47003914E-01  -1.89293161E-04  9.52375827E-07  7.60608886E-05  8.57898849E-08
2.89454090E-03  9.47273535E-01  -1.88777784E-04  9.52352469E-07  7.58531584E-05  8.55054822E-08
2.89828626E-03  9.47542069E-01  -1.88263029E-04  9.52329857E-07  7.56457316E-05  8.52217733E-08
2.90203277E-03  9.47809522E-01  -1.87748891E-04  9.52307989E-07  7.54386064E-05  8.49387540E-08
2.90578079E-03  9.48075924E-01  -1.87235322E-04  9.52286857E-07  7.52317632E-05  8.46563958E-08
2.90952954E-03  9.48341221E-01  -1.86722434E-04  9.52266465E-07  7.50252468E-05  8.43747582E-08
2.91327954E-03  9.48605455E-01  -1.86210155E-04  9.52246806E-07  7.48190284E-05  8.40938000E-08
2.91703074E-03  9.48868625E-01  -1.85698498E-04  9.52227876E-07  7.46131123E-05  8.38135254E-08
2.92078356E-03  9.49130765E-01  -1.85187405E-04  9.52209671E-07  7.44074761E-05  8.35339022E-08
2.92453740E-03  9.49391835E-01  -1.84676961E-04  9.52192191E-07  7.42021530E-05  8.32549740E-08
2.92829253E-03  9.49651858E-01  -1.84167130E-04  9.52175431E-07  7.39971289E-05  8.29767199E-08
2.93204862E-03  9.49910815E-01  -1.83657961E-04  9.52159389E-07  7.37924233E-05  8.26991645E-08
2.93580571E-03  9.50168710E-01  -1.83149451E-04  9.52144063E-07  7.35880347E-05  8.24223043E-08
2.93956441E-03  9.50425592E-01  -1.82641518E-04  9.52129446E-07  7.33839296E-05  8.21460921E-08
2.94332478E-03  9.50681464E-01  -1.82134158E-04  9.52115535E-07  7.31801071E-05  8.18705252E-08
2.94708592E-03  9.50936272E-01  -1.81627493E-04  9.52102331E-07  7.29766154E-05  8.15956670E-08
2.95084794E-03  9.51190024E-01  -1.81121511E-04  9.52089830E-07  7.27734498E-05  8.13215097E-08
2.95461192E-03  9.51442797E-01  -1.80616070E-04  9.52078026E-07  7.25705533E-05  8.10479744E-08
2.95837718E-03  9.51694548E-01  -1.80111262E-04  9.52066917E-07  7.23679621E-05  8.07751087E-08
2.96214356E-03  9.51945271E-01  -1.79607111E-04  9.52056502E-07  7.21656864E-05  8.05029246E-08
2.96591114E-03  9.52194973E-01  -1.79103608E-04  9.52046776E-07  7.19637220E-05  8.02314148E-08
2.96968030E-03  9.52443683E-01  -1.78600707E-04  9.52037736E-07  7.17620502E-05  7.99605525E-08
2.97345073E-03  9.52691384E-01  -1.78098448E-04  9.52029380E-07  7.15606872E-05  7.96903581E-08
2.97722229E-03  9.52938070E-01  -1.77596854E-04  9.52021704E-07  7.13596419E-05  7.94208418E-08
2.98099505E-03  9.53183748E-01  -1.77095918E-04  9.52014707E-07  7.11589112E-05  7.91519979E-08
2.98476923E-03  9.53428435E-01  -1.76595613E-04  9.52008383E-07  7.09584840E-05  7.88838101E-08
2.98854489E-03  9.53672141E-01  -1.76095930E-04  9.52002731E-07  7.07583572E-05  7.86162726E-08
2.99232198E-03  9.53914863E-01  -1.75596881E-04  9.51997748E-07  7.05585350E-05  7.83493895E-08
2.99610002E-03  9.54156574E-01  -1.75098531E-04  9.51993431E-07  7.03590431E-05  7.80831935E-08
2.99987949E-03  9.54397308E-01  -1.74600818E-04  9.51989776E-07  7.01598566E-05  7.78176500E-08
3.00366028E-03  9.54637061E-01  -1.74103759E-04  9.51986781E-07  6.99609824E-05  7.75527666E-08
3.00744241E-03  9.54875838E-01  -1.73607352E-04  9.51984442E-07  6.97624194E-05  7.72885405E-08
3.01122630E-03  9.55113667E-01  -1.73111547E-04  9.51982758E-07  6.95641473E-05  7.70249427E-08
3.01501139E-03  9.55350518E-01  -1.72616417E-04  9.51981724E-07  6.93661947E-05  7.67620104E-08
3.01879793E-03  9.55586408E-01  -1.72121933E-04  9.51981339E-07  6.91685509E-05  7.64997275E-08
3.02258548E-03  9.55821313E-01  -1.71628153E-04  9.51981598E-07  6.89712379E-05  7.62381218E-08
3.02637425E-03  9.56055249E-01  -1.71135051E-04  9.51982500E-07  6.87742460E-05  7.59771790E-08
3.03016513E-03  9.56288275E-01  -1.70642515E-04  9.51984042E-07  6.85775292E-05  7.57168367E-08
3.03395731E-03  9.56520343E-01  -1.70150652E-04  9.51986220E-07  6.83811310E-05  7.54571510E-08
3.03775086E-03  9.56751460E-01  -1.69659455E-04  9.51989032E-07  6.81850479E-05  7.51981158E-08
3.04154553E-03  9.56981614E-01  -1.69168957E-04  9.51992474E-07  6.79892934E-05  7.49397477E-08
3.04534173E-03  9.57210834E-01  -1.68679108E-04  9.51996544E-07  6.77938469E-05  7.46820178E-08
3.04913952E-03  9.57439125E-01  -1.68189903E-04  9.52001240E-07  6.75987061E-05  7.44249219E-08
3.05293859E-03  9.57666472E-01  -1.67701382E-04  9.52006558E-07  6.74038869E-05  7.41684794E-08
3.05673919E-03  9.57892893E-01  -1.67213516E-04  9.52012496E-07  6.72093780E-05  7.39126740E-08
3.06054103E-03  9.58118374E-01  -1.66726344E-04  9.52019050E-07  6.70151944E-05  7.36575241E-08
3.06434411E-03  9.58342917E-01  -1.66239868E-04  9.52026217E-07  6.68213363E-05  7.34030284E-08
3.06814933E-03  9.58566577E-01  -1.65753976E-04  9.52033997E-07  6.66277594E-05  7.31491275E-08
3.07195560E-03  9.58789296E-01  -1.65268806E-04  9.52042385E-07  6.64345184E-05  7.28958920E-08
3.07576281E-03  9.59011068E-01  -1.64784376E-04  9.52051377E-07  6.62416203E-05  7.26433292E-08
3.07957166E-03  9.59231938E-01  -1.64300598E-04  9.52060972E-07  6.60490296E-05  7.23913915E-08
3.08338217E-03  9.59451909E-01  -1.63817471E-04  9.52071167E-07  6.58567463E-05  7.21400774E-08
3.08719431E-03  9.59670982E-01  -1.63335003E-04  9.52081960E-07  6.56647725E-05  7.18893885E-08
3.09100785E-03  9.59889148E-01  -1.62853222E-04  9.52093347E-07  6.54731197E-05  7.16393385E-08
3.09482313E-03  9.60106427E-01  -1.62372090E-04  9.52105327E-07  6.52817726E-05  7.13899059E-08
3.09863957E-03  9.60322790E-01  -1.61891680E-04  9.52117895E-07  6.50907596E-05  7.11411266E-08
3.10245760E-03  9.60538265E-01  -1.61411939E-04  9.52131049E-07  6.49000597E-05  7.08929717E-08
3.10627738E-03  9.60752863E-01  -1.60932850E-04  9.52144788E-07  6.47096664E-05  7.06454316E-08
3.11009877E-03  9.60966577E-01  -1.60454434E-04  9.52159108E-07  6.45195867E-05  7.03985142E-08
3.11392160E-03  9.61179403E-01  -1.59976712E-04  9.52174006E-07  6.43298299E-05  7.01522299E-08
3.11774574E-03  9.61391336E-01  -1.59499700E-04  9.52189479E-07  6.41404019E-05  6.99065855E-08
3.12157139E-03  9.61602388E-01  -1.59023380E-04  9.52205525E-07  6.39512945E-05  6.96615688E-08
3.12539855E-03  9.61812564E-01  -1.58547750E-04  9.52222140E-07  6.37625075E-05  6.94171784E-08
3.12922766E-03  9.62021890E-01  -1.58072758E-04  9.52239325E-07  6.35740198E-05  6.91733855E-08
3.13305746E-03  9.62230299E-01  -1.57598563E-04  9.52257071E-07  6.33858944E-05  6.89302704E-08
3.13688928E-03  9.62437868E-01  -1.57124999E-04  9.52275382E-07  6.31980654E-05  6.86877466E-08
3.14072263E-03  9.62644571E-01  -1.56652133E-04  9.52294251E-07  6.30105583E-05  6.84458461E-08
3.14455777E-03  9.62850425E-01  -1.56179932E-04  9.52313679E-07  6.28233606E-05  6.82045511E-08
3.14839413E-03  9.63055404E-01  -1.55708467E-04  9.52333659E-07  6.26365002E-05  6.79638965E-08
3.15223203E-03  9.63259525E-01  -1.55237702E-04  9.52354191E-07  6.24499625E-05  6.77238622E-08
3.15607120E-03  9.63462780E-01  -1.54767671E-04  9.52375270E-07  6.22637601E-05  6.74844632E-08
3.15991236E-03  9.63665206E-01  -1.54298288E-04  9.52396897E-07  6.20778597E-05  6.72456554E-08
3.16375501E-03  9.63866781E-01  -1.53829616E-04  9.52419068E-07  6.18922856E-05  6.70074689E-08
3.16759973E-03  9.64067538E-01  -1.53361585E-04  9.52441783E-07  6.17070096E-05  6.67698662E-08
3.17144577E-03  9.64267440E-01  -1.52894290E-04  9.52465034E-07  6.15220695E-05  6.65328947E-08
3.17529366E-03  9.64466517E-01  -1.52427667E-04  9.52488823E-07  6.13374396E-05  6.62965201E-08
3.17914334E-03  9.64664769E-01  -1.51961724E-04  9.52513147E-07  6.11531229E-05  6.60607452E-08
3.18299412E-03  9.64862162E-01  -1.51496549E-04  9.52537999E-07  6.09691537E-05  6.58256126E-08
3.18684644E-03  9.65058722E-01  -1.51032087E-04  9.52563378E-07  6.07855105E-05  6.55910936E-08
3.19070037E-03  9.65254455E-01  -1.50568333E-04  9.52589283E-07  6.06021906E-05  6.53571835E-08
3.19455611E-03  9.65449374E-01  -1.50105265E-04  9.52615712E-07  6.04191854E-05  6.51238703E-08
3.19841329E-03  9.65643463E-01  -1.49642929E-04  9.52642661E-07  6.02365123E-05  6.48911750E-08
3.20227239E-03  9.65836747E-01  -1.49181269E-04  9.52670129E-07  6.00541498E-05  6.46590688E-08
3.20613256E-03  9.66029188E-01  -1.48720387E-04  9.52698109E-07  5.98721373E-05  6.44276009E-08
3.20999479E-03  9.66220837E-01  -1.48260167E-04  9.52726605E-07  5.96904290E-05  6.41967118E-08
3.21385848E-03  9.66411667E-01  -1.47800682E-04  9.52755610E-07  5.95090536E-05  6.39664369E-08
3.21772399E-03  9.66601698E-01  -1.47341892E-04  9.52785124E-07  5.93279946E-05  6.37367540E-08
3.22159122E-03  9.66790927E-01  -1.46883809E-04  9.52815144E-07  5.91472571E-05  6.35076686E-08
3.22546007E-03  9.66979353E-01  -1.46426448E-04  9.52845666E-07  5.89668463E-05  6.32791859E-08
3.22933085E-03  9.67166991E-01  -1.45969773E-04  9.52876691E-07  5.87867483E-05  6.30512873E-08
3.23320295E-03  9.67353817E-01  -1.45513858E-04  9.52908211E-07  5.86069911E-05  6.28240072E-08
3.23707673E-03  9.67539849E-01  -1.45058660E-04  9.52940227E-07  5.84275586E-05  6.25973241E-08
3.24095280E-03  9.67725119E-01  -1.44604112E-04  9.52972740E-07  5.82484235E-05  6.23712021E-08
3.24483048E-03  9.67909596E-01  -1.44150294E-04  9.53005744E-07  5.80696173E-05  6.21456803E-08
3.24870917E-03  9.68093255E-01  -1.43697278E-04  9.53039229E-07  5.78911679E-05  6.19207926E-08
3.25259012E-03  9.68276159E-01  -1.43244918E-04  9.53073205E-07  5.77130177E-05  6.16964652E-08
3.25647248E-03  9.68458267E-01  -1.42793317E-04  9.53107662E-07  5.75352073E-05  6.14727481E-08
3.26035620E-03  9.68639581E-01  -1.42342481E-04  9.53142596E-07  5.73577384E-05  6.12496424E-08
3.26424164E-03  9.68820121E-01  -1.41892368E-04  9.53178008E-07  5.71805943E-05  6.10271261E-08
3.26812881E-03  9.68999889E-01  -1.41442981E-04  9.53213896E-07  5.70037760E-05  6.08051993E-08
3.27201803E-03  9.69178902E-01  -1.40994284E-04  9.53250260E-07  5.68272691E-05  6.05838427E-08
3.27590884E-03  9.69357141E-01  -1.40546330E-04  9.53287094E-07  5.66510940E-05  6.03630811E-08
3.27980128E-03  9.69534611E-01  -1.40099118E-04  9.53324395E-07  5.64752504E-05  6.01429128E-08
3.28369539E-03  9.69711315E-01  -1.39652644E-04  9.53362161E-07  5.62997361E-05  5.99233340E-08
3.28759195E-03  9.69887292E-01  -1.39206819E-04  9.53400398E-07  5.61245160E-05  5.97043000E-08
3.29149021E-03  9.70062509E-01  -1.38761731E-04  9.53439095E-07  5.59496249E-05  5.94858529E-08
3.29538999E-03  9.70236961E-01  -1.38317404E-04  9.53478249E-07  5.57750711E-05  5.92680024E-08
3.29929177E-03  9.70410671E-01  -1.37873781E-04  9.53517862E-07  5.56008329E-05  5.90507201E-08
3.30319515E-03  9.70583625E-01  -1.37430912E-04  9.53557928E-07  5.54269291E-05  5.88340285E-08
3.30710060E-03  9.70755844E-01  -1.36988745E-04  9.53598448E-07  5.52533391E-05  5.86179009E-08
3.31100764E-03  9.70927312E-01  -1.36547334E-04  9.53639415E-07  5.50800836E-05  5.84023620E-08
3.31491645E-03  9.71098036E-01  -1.36106662E-04  9.53680830E-07  5.49071561E-05  5.81874028E-08
3.31882728E-03  9.71268031E-01  -1.35666700E-04  9.53722691E-07  5.47345451E-05  5.79730078E-08
3.32273959E-03  9.71437275E-01  -1.35227512E-04  9.53764991E-07  5.45622752E-05  5.77592067E-08
3.32665375E-03  9.71605787E-01  -1.34789057E-04  9.53807732E-07  5.43903299E-05  5.75459779E-08
3.33056940E-03  9.71773553E-01  -1.34351376E-04  9.53850907E-07  5.42187251E-05  5.73333401E-08
3.33448721E-03  9.71940605E-01  -1.33914398E-04  9.53894521E-07  5.40474326E-05  5.71212574E-08
3.33840723E-03  9.72106947E-01  -1.33478117E-04  9.53938572E-07  5.38764500E-05  5.69097257E-08
3.34232860E-03  9.72272544E-01  -1.33042629E-04  9.53983048E-07  5.37058148E-05  5.66987908E-08
3.34625198E-03  9.72437426E-01  -1.32607863E-04  9.54027955E-07  5.35354989E-05  5.64884164E-08
3.35017737E-03  9.72601596E-01  -1.32173823E-04  9.54073289E-07  5.33655031E-05  5.62786029E-08
3.35410437E-03  9.72765039E-01  -1.31740551E-04  9.54119045E-07  5.31958440E-05  5.60693698E-08
3.35803336E-03  9.72927773E-01  -1.31308008E-04  9.54165223E-07  5.30265060E-05  5.58606966E-08
3.36196432E-03  9.73089800E-01  -1.30876197E-04  9.54211822E-07  5.28574902E-05  5.56525839E-08
3.36589659E-03  9.73251094E-01  -1.30445192E-04  9.54258831E-07  5.26888250E-05  5.54450657E-08
3.36983089E-03  9.73411687E-01  -1.30014915E-04  9.54306257E-07  5.25204798E-05  5.52381033E-08
3.37376684E-03  9.73571566E-01  -1.29585410E-04  9.54354091E-07  5.23524713E-05  5.50317162E-08
3.37770483E-03  9.73730750E-01  -1.29156634E-04  9.54402338E-07  5.21847826E-05  5.48258827E-08
3.38164519E-03  9.73889252E-01  -1.28728554E-04  9.54450998E-07  5.20174007E-05  5.46205860E-08
3.38558755E-03  9.74047061E-01  -1.28301211E-04  9.54500065E-07  5.18503412E-05  5.44158442E-08
3.38953177E-03  9.74204173E-01  -1.27874621E-04  9.54549535E-07  5.16836101E-05  5.42116638E-08
3.39347769E-03  9.74360583E-01  -1.27448803E-04  9.54599403E-07  5.15172145E-05  5.40080526E-08
